,year,month,day,RMM1,RMM2,phase,amplitude
11024,2004,8,6,1.097617,1.3594549999999999,6,1.747249
11025,2004,8,7,1.149059,1.161614,6,1.633916
11026,2004,8,8,0.8845011999999999,1.123999,6,1.430285
11027,2004,8,9,0.656226,1.086184,6,1.269026
11028,2004,8,10,0.7614378,1.210434,6,1.430013
11029,2004,8,11,0.5856180999999999,1.284686,6,1.411866
11030,2004,8,12,0.28842690000000004,1.4178680000000001,6,1.446907
11031,2004,8,13,0.2228084,1.752488,6,1.7665950000000001
11032,2004,8,14,0.2966245,1.831741,6,1.855603
11033,2004,8,15,0.19862950000000001,1.6921509999999997,6,1.7037689999999999
11034,2004,8,16,-0.0011003653,1.288162,7,1.288163
11035,2004,8,17,-0.2274694,1.020989,7,1.046022
11036,2004,8,18,-0.4650504,1.031758,7,1.131723
11037,2004,8,19,-0.5355214,1.182609,7,1.298209
11038,2004,8,20,-0.815515,1.037978,7,1.320024
11039,2004,8,21,-1.11779,0.7894751,8,1.368476
11040,2004,8,22,-1.404224,0.7081869000000001,8,1.572697
11041,2004,8,23,-1.532238,0.46685249999999995,8,1.601782
11042,2004,8,24,-1.356869,0.3789161,8,1.408783
11043,2004,8,25,-1.230145,0.1900731,8,1.244743
11044,2004,8,26,-1.1001670000000001,0.1839657,8,1.115442
11045,2004,8,27,-1.045808,0.10920919999999999,8,1.0514940000000002
11046,2004,8,28,-1.092198,0.10828789999999999,8,1.097553
11047,2004,8,29,-0.9884555,0.1226095,8,0.9960309000000002
11048,2004,8,30,-0.9129924999999999,0.1513485,8,0.9254522
11049,2004,8,31,-0.8717963,-0.2065884,1,0.8959395
11050,2004,9,1,-0.9286955,-0.3288969,1,0.9852148999999999
11051,2004,9,2,-0.9840046999999998,-0.4562670999999999,1,1.08464
11052,2004,9,3,-1.240784,-0.588955,1,1.3734680000000001
11053,2004,9,4,-1.2223700000000002,-0.6059416999999999,1,1.364314
11054,2004,9,5,-1.008275,-0.8602331,1,1.325375
11055,2004,9,6,-0.9926655000000001,-0.9238375,1,1.3560459999999999
11056,2004,9,7,-0.8367039000000001,-0.6479720999999999,1,1.058273
11057,2004,9,8,-0.7756696,-0.5613098000000001,1,0.9574613000000001
11058,2004,9,9,-0.7853093000000001,-0.6250842,1,1.003714
11059,2004,9,10,-0.5618345,-1.003436,2,1.150018
11060,2004,9,11,-0.5833035,-1.311994,2,1.435817
11061,2004,9,12,-0.6119247,-1.409812,2,1.5368870000000001
11062,2004,9,13,-0.6510901,-1.57657,2,1.7057229999999999
11063,2004,9,14,-0.7736769,-1.503152,2,1.690575
11064,2004,9,15,-0.8324398999999999,-1.4654200000000002,2,1.685352
11065,2004,9,16,-0.9490693000000001,-1.2832,2,1.5960370000000002
11066,2004,9,17,-0.9269016,-1.214037,2,1.527427
11067,2004,9,18,-0.8593895,-1.342825,2,1.59428
11068,2004,9,19,-0.8707529,-1.686425,2,1.897957
11069,2004,9,20,-0.8995928,-1.8547060000000002,2,2.061359
11070,2004,9,21,-0.7905899000000001,-1.896207,2,2.054418
11071,2004,9,22,-0.5964833,-1.754331,2,1.852962
11072,2004,9,23,-0.2387063,-1.7817319999999999,2,1.7976509999999999
11073,2004,9,24,-0.09294410800000001,-1.7107290000000002,2,1.713252
11074,2004,9,25,-0.06818732599999999,-1.596121,2,1.597576
11075,2004,9,26,0.02732561,-1.479306,3,1.479558
11076,2004,9,27,0.2256789,-1.086401,3,1.109593
11077,2004,9,28,0.6001765,-0.9804507,3,1.149563
11078,2004,9,29,0.6428957,-0.8190281,3,1.041212
11079,2004,9,30,0.8728594999999999,-0.5261007,4,1.01915
11080,2004,10,1,1.167849,-0.30771279999999995,4,1.207708
11081,2004,10,2,1.401031,-0.2230027,4,1.418667
11082,2004,10,3,1.567297,-0.1386104,4,1.573415
11083,2004,10,4,1.387514,0.3628672,5,1.4341780000000002
11084,2004,10,5,1.296088,0.508514,5,1.392276
11085,2004,10,6,1.2937049999999999,0.7726948,5,1.506894
11086,2004,10,7,1.318648,0.8286365,5,1.557393
11087,2004,10,8,1.20741,0.8773636999999999,5,1.492517
11088,2004,10,9,0.9024438,0.8144241,5,1.215603
11089,2004,10,10,0.5791308000000001,0.7243742,6,0.9274215
11090,2004,10,11,0.193049,0.6208116,6,0.6501346
11091,2004,10,12,0.17721989999999999,0.6729480999999999,6,0.6958922
11092,2004,10,13,0.2343276,0.8029668000000001,6,0.8364598
11093,2004,10,14,0.144629,1.0852760000000001,6,1.094871
11094,2004,10,15,-0.084501848,1.508868,7,1.511232
11095,2004,10,16,-0.6413741999999999,1.515232,7,1.645384
11096,2004,10,17,-1.026567,1.049854,7,1.468344
11097,2004,10,18,-1.4290559999999999,0.8139930000000001,8,1.644623
11098,2004,10,19,-1.8252380000000001,0.472145,8,1.885316
11099,2004,10,20,-1.920475,0.2605602,8,1.9380700000000002
11100,2004,10,21,-2.1306,-0.164872,1,2.1369700000000003
11101,2004,10,22,-1.986996,-0.6713281,1,2.09734
11102,2004,10,23,-1.6961380000000001,-1.091241,1,2.016851
11103,2004,10,24,-1.620316,-1.149049,1,1.986388
11104,2004,10,25,-1.601472,-1.281385,1,2.051015
11105,2004,10,26,-1.3856389999999998,-1.4599719999999998,2,2.0128369999999998
11106,2004,10,27,-1.0270620000000001,-1.5401989999999999,2,1.851235
11107,2004,10,28,-0.754269,-1.723107,2,1.8809619999999998
11108,2004,10,29,-0.4157907,-1.605912,2,1.658866
11109,2004,10,30,0.08366332900000001,-1.586175,3,1.58838
11110,2004,10,31,0.33641350000000003,-1.311519,3,1.3539780000000001
11111,2004,11,1,0.2709772,-1.256621,3,1.285505
11112,2004,11,2,0.062631562,-1.1593719999999998,3,1.161063
11113,2004,11,3,0.1353406,-0.8450728999999999,3,0.8558418999999999
11114,2004,11,4,0.2534287,-0.45092829999999995,3,0.5172644000000001
11115,2004,11,5,0.1733557,-0.2930505,3,0.3404861
11116,2004,11,6,-0.085425049,-0.3648438,2,0.3747112
11117,2004,11,7,-0.17799229999999996,-0.3557965,2,0.39783470000000004
11118,2004,11,8,-0.28993320000000006,-0.2591286,1,0.38885590000000003
11119,2004,11,9,-0.3864967,0.07181694400000001,8,0.39311240000000003
11120,2004,11,10,-0.3388244,0.3771465,7,0.5069925000000001
11121,2004,11,11,-0.32131950000000004,0.3878998,7,0.5036988
11122,2004,11,12,-0.46725059999999996,0.3651426,8,0.5930026999999999
11123,2004,11,13,-0.2724897,0.35518520000000003,7,0.44766859999999997
11124,2004,11,14,0.1328416,0.37828979999999995,6,0.4009365
11125,2004,11,15,0.3645144,0.13494420000000001,5,0.3886909
11126,2004,11,16,0.4070585,-0.027301686000000002,4,0.4079731
11127,2004,11,17,0.30611659999999996,-0.13351960000000002,4,0.3339684
11128,2004,11,18,0.028708011000000002,-0.12809790000000001,3,0.13127529999999998
11129,2004,11,19,-0.07015933099999999,-0.1880422,2,0.2007043
11130,2004,11,20,0.0099068899,-0.4879509,3,0.4880514
11131,2004,11,21,-0.035169322,-0.5690189999999999,2,0.5701048000000001
11132,2004,11,22,-0.21378720000000004,-0.5051515999999999,2,0.5485281
11133,2004,11,23,-0.462264,-0.5540625,2,0.721577
11134,2004,11,24,-0.3072143,-0.6655623,2,0.7330441
11135,2004,11,25,-0.014779288,-0.8491419,2,0.8492705
11136,2004,11,26,0.104827,-0.763648,3,0.7708093
11137,2004,11,27,0.2986494,-0.7619906,3,0.8184260999999999
11138,2004,11,28,0.40472620000000004,-0.45891309999999996,3,0.6118861
11139,2004,11,29,0.5074758,-0.3751928,4,0.6311111
11140,2004,11,30,0.8534248,-0.2883445,4,0.9008199
11141,2004,12,1,0.8483959999999999,-0.008996620799999999,4,0.8484437
11142,2004,12,2,0.8778754999999999,0.4790031,5,1.000055
11143,2004,12,3,0.6738718,0.6968595000000001,6,0.9693896999999999
11144,2004,12,4,0.36350140000000003,0.7166826,6,0.8035964
11145,2004,12,5,0.38784040000000003,0.5076457000000001,6,0.6388461
11146,2004,12,6,0.4001696,0.4323977,6,0.589155
11147,2004,12,7,0.092675276,0.5764663000000001,6,0.5838682
11148,2004,12,8,0.2845419,0.7566606,6,0.8083931
11149,2004,12,9,0.4315987,0.5860035,6,0.7277895000000001
11150,2004,12,10,0.1910059,0.36447690000000005,6,0.4114933
11151,2004,12,11,-0.1026202,0.22485639999999998,7,0.24716649999999998
11152,2004,12,12,-0.1799233,0.3097761,7,0.35823679999999997
11153,2004,12,13,0.1111661,0.47199140000000006,6,0.48490600000000006
11154,2004,12,14,0.34481459999999997,0.2776875,5,0.4427273
11155,2004,12,15,0.5517429,0.1456509,5,0.5706438
11156,2004,12,16,0.19926259999999998,-0.11799480000000001,4,0.23157800000000003
11157,2004,12,17,0.31103569999999997,-0.34773909999999997,3,0.4665465999999999
11158,2004,12,18,0.3758006,-0.38107579999999996,3,0.5352054
11159,2004,12,19,0.3795176,-0.31315970000000004,4,0.4920393
11160,2004,12,20,0.48153370000000006,-0.2629646,4,0.5486575
11161,2004,12,21,0.42401059999999996,-0.38431859999999995,4,0.5722636999999999
11162,2004,12,22,0.17560599999999998,-0.457909,3,0.49042650000000004
11163,2004,12,23,-0.38714390000000004,-0.5693963000000001,2,0.6885438
11164,2004,12,24,-0.7990005,-0.6590263000000001,1,1.035721
11165,2004,12,25,-0.734808,-0.8432168,2,1.118462
11166,2004,12,26,-0.3307593,-1.0733,2,1.12311
11167,2004,12,27,-0.054013465,-1.120854,2,1.122154
11168,2004,12,28,0.18004489999999998,-1.012775,3,1.0286549999999999
11169,2004,12,29,0.39400640000000003,-0.9098748,3,0.9915206
11170,2004,12,30,0.7568844,-1.077701,3,1.316933
11171,2004,12,31,0.7253183000000001,-1.012407,3,1.2454129999999999
11172,2005,1,1,1.063421,-0.9677674,4,1.437858
11173,2005,1,2,1.3523020000000001,-0.7873794,4,1.564828
11174,2005,1,3,1.5606229999999999,-0.7626584,4,1.737007
11175,2005,1,4,1.995293,-0.6778319,4,2.107285
11176,2005,1,5,1.92135,-0.5036327,4,1.98626
11177,2005,1,6,1.580386,-0.17336210000000002,4,1.589866
11178,2005,1,7,1.464243,0.2604929,5,1.487233
11179,2005,1,8,1.352965,0.8431707,5,1.594193
11180,2005,1,9,1.156932,1.225496,6,1.685329
11181,2005,1,10,0.7996759,1.184768,6,1.42939
11182,2005,1,11,0.4336609,1.095896,6,1.178579
11183,2005,1,12,0.4610043,0.9288488000000001,6,1.03696
11184,2005,1,13,0.4564095,0.7413459,6,0.8705765
11185,2005,1,14,0.3550501,0.8209049,6,0.8943966999999998
11186,2005,1,15,0.32522890000000004,0.9327181999999999,6,0.9877940000000001
11187,2005,1,16,0.4201979,1.0491190000000001,6,1.13014
11188,2005,1,17,0.2360603,1.191034,6,1.214202
11189,2005,1,18,0.1665284,1.340762,6,1.351064
11190,2005,1,19,0.093807377,1.279288,6,1.282723
11191,2005,1,20,-0.491354,1.154676,7,1.254873
11192,2005,1,21,-0.9801788,0.7854357,8,1.256049
11193,2005,1,22,-0.9937046,0.3680006,8,1.059657
11194,2005,1,23,-0.7546951,0.2797112,8,0.8048621
11195,2005,1,24,-0.49826709999999996,0.1639506,8,0.5245473
11196,2005,1,25,-0.081792839,-0.040982176,1,0.09148556
11197,2005,1,26,0.2789997,-0.12495510000000001,4,0.3057034
11198,2005,1,27,0.30667940000000005,-0.16165279999999999,4,0.3466754
11199,2005,1,28,0.5391736,0.10424610000000001,5,0.5491588000000001
11200,2005,1,29,0.5337555,0.2626434,5,0.5948751999999999
11201,2005,1,30,0.8637583000000001,0.48104490000000005,5,0.9886771999999999
11202,2005,1,31,0.9879719000000001,1.079177,6,1.463117
11203,2005,2,1,0.8418306999999999,1.376619,6,1.613617
11204,2005,2,2,0.5685791,1.6032819999999999,6,1.701116
11205,2005,2,3,0.49503909999999995,1.7785790000000001,6,1.8461880000000002
11206,2005,2,4,0.42687939999999996,1.842482,6,1.891287
11207,2005,2,5,0.3925178,1.736172,6,1.7799900000000002
11208,2005,2,6,0.14114229999999997,1.798357,6,1.8038869999999998
11209,2005,2,7,-0.27641809999999994,1.9181259999999998,7,1.937941
11210,2005,2,8,-0.4435272,1.7177810000000002,7,1.774116
11211,2005,2,9,-0.5675091,1.726027,7,1.81693
11212,2005,2,10,-0.8206508,1.505087,7,1.71428
11213,2005,2,11,-1.04941,1.484708,7,1.818136
11214,2005,2,12,-1.15729,1.586617,7,1.9638419999999999
11215,2005,2,13,-1.155917,1.547449,7,1.931513
11216,2005,2,14,-1.1573200000000001,1.2454459999999998,7,1.7001540000000002
11217,2005,2,15,-0.9733371999999999,0.774085,8,1.2436209999999999
11218,2005,2,16,-0.8118079,0.6675871999999999,8,1.051049
11219,2005,2,17,-0.36931379999999997,0.5958262,7,0.7010004
11220,2005,2,18,-0.1427379,0.7852232,7,0.7980911999999999
11221,2005,2,19,-0.016018739,0.8039156999999999,7,0.8040753
11222,2005,2,20,-0.10469400000000001,0.6915434,7,0.6994234
11223,2005,2,21,-0.31136929999999996,0.6811595,7,0.7489520000000001
11224,2005,2,22,-0.7578433000000001,0.8069729999999999,7,1.107037
11225,2005,2,23,-0.8300166999999999,0.7506735,8,1.119124
11226,2005,2,24,-0.8090385999999999,0.5949137,8,1.004224
11227,2005,2,25,-1.023937,0.2892134,8,1.063998
11228,2005,2,26,-1.337281,0.20907960000000003,8,1.3535270000000001
11229,2005,2,27,-1.459339,0.20152679999999998,8,1.473188
11230,2005,2,28,-1.392565,-0.16238670000000002,1,1.402001
11231,2005,3,1,-1.163734,-0.2462462,1,1.189502
11232,2005,3,2,-1.11764,-0.060859893,1,1.1192959999999998
11233,2005,3,3,-1.171203,0.3210573,8,1.2144110000000001
11234,2005,3,4,-1.3003149999999999,1.00328,8,1.6423729999999999
11235,2005,3,5,-1.511727,1.006398,8,1.816082
11236,2005,3,6,-1.3089549999999999,0.80383,8,1.536068
11237,2005,3,7,-1.356117,0.9540578000000002,8,1.658096
11238,2005,3,8,-1.4577129999999998,0.7242388000000001,8,1.627713
11239,2005,3,9,-1.430647,0.7351784,8,1.6084889999999998
11240,2005,3,10,-1.196291,0.7670585,8,1.421088
11241,2005,3,11,-1.021367,0.7985260999999999,8,1.29647
11242,2005,3,12,-1.0154889999999999,0.6299548,8,1.195015
11243,2005,3,13,-0.9235261,0.092132613,8,0.9281103999999999
11244,2005,3,14,-0.8625958,-0.5088245,1,1.001486
11245,2005,3,15,-1.089059,-0.6484939000000001,1,1.267515
11246,2005,3,16,-1.3291540000000002,-0.7784552,1,1.540339
11247,2005,3,17,-0.8553370000000001,-0.7700149000000001,1,1.15088
11248,2005,3,18,-0.5246982,-1.119367,2,1.236241
11249,2005,3,19,-0.46873590000000004,-1.548174,2,1.617577
11250,2005,3,20,-0.1069643,-1.713416,2,1.716751
11251,2005,3,21,0.21623040000000002,-1.770619,3,1.783773
11252,2005,3,22,0.2202782,-1.832109,3,1.845303
11253,2005,3,23,0.7248603,-1.970549,3,2.09964
11254,2005,3,24,0.8281601999999999,-1.827582,3,2.006466
11255,2005,3,25,0.8082959,-2.054969,3,2.208221
11256,2005,3,26,0.961001,-2.166589,3,2.370155
11257,2005,3,27,0.9576943000000001,-2.550214,3,2.724109
11258,2005,3,28,1.153348,-2.654191,3,2.893949
11259,2005,3,29,1.346183,-2.65447,3,2.97631
11260,2005,3,30,1.7613279999999998,-2.790633,3,3.299986
11261,2005,3,31,1.992823,-2.768504,3,3.411153
11262,2005,4,1,2.158503,-2.885925,3,3.6038449999999997
11263,2005,4,2,2.426901,-2.5680490000000002,3,3.5333730000000005
11264,2005,4,3,2.6807119999999998,-2.4073990000000003,4,3.603025
11265,2005,4,4,2.8467279999999997,-2.3174349999999997,4,3.6707449999999997
11266,2005,4,5,2.7007830000000004,-1.828702,4,3.261653
11267,2005,4,6,2.9710080000000003,-1.38982,4,3.280014
11268,2005,4,7,3.1873009999999997,-0.9656690999999998,4,3.3303760000000002
11269,2005,4,8,2.9895099999999997,-0.5067568,4,3.032156
11270,2005,4,9,2.871216,0.15569270000000002,5,2.875434
11271,2005,4,10,2.586246,0.4090835,5,2.6184
11272,2005,4,11,2.311878,0.9586885,5,2.502772
11273,2005,4,12,2.002479,1.408121,5,2.4480049999999998
11274,2005,4,13,1.728853,1.7898740000000002,6,2.48849
11275,2005,4,14,1.240852,2.006607,6,2.359276
11276,2005,4,15,0.6469619000000001,2.3249169999999997,6,2.4132540000000002
11277,2005,4,16,0.060743399000000003,2.241021,6,2.241844
11278,2005,4,17,-0.5983439,2.07329,7,2.1579029999999997
11279,2005,4,18,-1.402408,1.792256,7,2.2757259999999997
11280,2005,4,19,-1.959971,1.593502,8,2.5260119999999997
11281,2005,4,20,-2.375491,1.45504,8,2.7856959999999997
11282,2005,4,21,-2.394707,1.262009,8,2.706896
11283,2005,4,22,-2.392456,1.0006329999999999,8,2.593282
11284,2005,4,23,-2.402375,1.0455079999999999,8,2.620017
11285,2005,4,24,-2.465921,0.8381322,8,2.604464
11286,2005,4,25,-2.232071,0.34773390000000004,8,2.258996
11287,2005,4,26,-2.161826,-0.11762650000000001,1,2.165023
11288,2005,4,27,-2.166284,-0.33332490000000004,1,2.191778
11289,2005,4,28,-1.7917880000000002,-0.37621509999999997,1,1.830858
11290,2005,4,29,-1.510271,-0.7640319999999999,1,1.6925310000000002
11291,2005,4,30,-1.231411,-1.20874,1,1.7255220000000002
11292,2005,5,1,-0.9563534,-1.786787,2,2.026628
11293,2005,5,2,-0.7471194,-2.1165990000000003,2,2.244589
11294,2005,5,3,-0.04388364,-2.608464,2,2.608834
11295,2005,5,4,0.7045066999999999,-2.574851,3,2.669492
11296,2005,5,5,1.515534,-2.353038,3,2.7988619999999997
11297,2005,5,6,1.9993869999999998,-2.020905,3,2.842816
11298,2005,5,7,2.359239,-1.888927,4,3.022259
11299,2005,5,8,2.53881,-1.273111,4,2.840135
11300,2005,5,9,2.570698,-0.4464119000000001,4,2.609171
11301,2005,5,10,2.3365720000000003,0.3933578,5,2.3694509999999998
11302,2005,5,11,1.875922,1.107151,5,2.178271
11303,2005,5,12,1.2400309999999999,1.57428,6,2.004004
11304,2005,5,13,0.40419859999999996,1.6198290000000002,6,1.669497
11305,2005,5,14,0.014100548000000001,1.667314,6,1.6673740000000001
11306,2005,5,15,-0.4401475,1.8242580000000002,7,1.8766049999999999
11307,2005,5,16,-0.9571961999999999,2.064243,7,2.275373
11308,2005,5,17,-1.21436,1.9832450000000001,7,2.325496
11309,2005,5,18,-1.345053,1.919024,7,2.3434630000000003
11310,2005,5,19,-1.48411,1.511454,7,2.118272
11311,2005,5,20,-1.600286,1.134059,8,1.9613779999999998
11312,2005,5,21,-1.6074899999999999,0.7729335999999999,8,1.7836619999999999
11313,2005,5,22,-1.496025,0.2421785,8,1.5155
11314,2005,5,23,-1.075875,-0.0077738762,1,1.075903
11315,2005,5,24,-0.5983937,-0.20231939999999998,1,0.631671
11316,2005,5,25,-0.21050270000000001,-0.23538420000000002,2,0.3157802
11317,2005,5,26,0.15743,-0.4332785,3,0.4609929
11318,2005,5,27,0.2796402,-0.6938978,3,0.7481262
11319,2005,5,28,0.6379051,-0.6407188,3,0.9041259
11320,2005,5,29,0.4731598,-0.34746259999999995,4,0.5870354
11321,2005,5,30,0.6337234,-0.1867261,4,0.6606603
11322,2005,5,31,0.7353959,-0.069247104,4,0.738649
11323,2005,6,1,0.8672542999999999,0.1271475,5,0.8765252
11324,2005,6,2,0.56252,0.3178022,5,0.6460859
11325,2005,6,3,0.5432739999999999,0.47788590000000003,5,0.723548
11326,2005,6,4,0.2098968,0.229841,6,0.3112612
11327,2005,6,5,-0.024378492999999998,0.026895216,7,0.036299635
11328,2005,6,6,-0.083010405,-0.3132771,2,0.3240884
11329,2005,6,7,-0.1723066,-0.47340649999999995,2,0.5037889
11330,2005,6,8,-0.1633454,-0.6502618,2,0.6704641
11331,2005,6,9,-0.4228331,-0.7663121,2,0.8752269
11332,2005,6,10,-0.39539159999999995,-0.8572235999999999,2,0.9440163
11333,2005,6,11,-0.3953969,-0.7363487,2,0.8357919
11334,2005,6,12,0.010244034,-0.6717911,3,0.6718691999999999
11335,2005,6,13,0.2261643,-0.5999522,3,0.6411653
11336,2005,6,14,0.5001974,-0.5240145,3,0.7244229
11337,2005,6,15,0.6886182,-0.488522,4,0.8443037
11338,2005,6,16,0.7170515000000001,-0.5214742,4,0.8866218000000001
11339,2005,6,17,0.7519336,-0.5952295,4,0.9590110999999999
11340,2005,6,18,0.6869284999999999,-0.5261971,4,0.8653056999999998
11341,2005,6,19,0.5723738,-0.6895093000000001,3,0.8961222
11342,2005,6,20,0.6331251,-0.8681686,3,1.074506
11343,2005,6,21,0.7445229999999999,-0.644626,4,0.9848133
11344,2005,6,22,0.44260889999999997,-0.54686,3,0.7035329
11345,2005,6,23,0.1172938,-0.3088147,3,0.33033979999999996
11346,2005,6,24,-0.013994494,-0.2811482,2,0.2814963
11347,2005,6,25,-0.4704773,-0.3541678,1,0.5888835
11348,2005,6,26,-0.5793609000000001,-0.5350657,1,0.7886408
11349,2005,6,27,-0.49335500000000004,-0.5814885999999999,2,0.76258
11350,2005,6,28,-0.4364519,-0.5692953000000001,2,0.7173475
11351,2005,6,29,-0.44237829999999995,-0.777867,2,0.8948606
11352,2005,6,30,-0.5246418,-1.0661,2,1.188199
11353,2005,7,1,-0.3792306,-1.236992,2,1.2938180000000001
11354,2005,7,2,-0.3052905,-1.296705,2,1.332159
11355,2005,7,3,-0.336235,-1.439724,2,1.478465
11356,2005,7,4,-0.3226397,-1.5403280000000001,2,1.573756
11357,2005,7,5,-0.4316952,-1.379908,2,1.445858
11358,2005,7,6,-0.48277200000000003,-1.0951739999999999,2,1.196861
11359,2005,7,7,-0.5030609,-0.7373725999999999,2,0.8926301999999999
11360,2005,7,8,-0.38669590000000004,-0.4063953,2,0.5609732
11361,2005,7,9,-0.4141661,-0.4632286,2,0.6213810000000001
11362,2005,7,10,-0.6206668000000001,-0.5791309,1,0.8488933000000001
11363,2005,7,11,-0.8700064000000001,-0.41413469999999997,1,0.9635449
11364,2005,7,12,-0.8389693000000001,-0.27109429999999995,1,0.8816811
11365,2005,7,13,-0.748053,-0.6354204000000001,1,0.9815001
11366,2005,7,14,-0.8791558,-0.7357781999999999,1,1.146423
11367,2005,7,15,-0.7288004,-0.5197799,1,0.8951654
11368,2005,7,16,-0.2658182,-0.47439359999999997,2,0.543791
11369,2005,7,17,-0.0015245519,-0.48775240000000003,2,0.4877548
11370,2005,7,18,-0.13677609999999998,-0.4121117,2,0.43421629999999994
11371,2005,7,19,0.042059556,-0.098237768,3,0.1068628
11372,2005,7,20,0.28720409999999996,0.15837079999999998,5,0.3279748
11373,2005,7,21,0.6157326999999999,-0.087373078,4,0.6219009
11374,2005,7,22,0.6471635,-0.47309490000000004,4,0.8016479000000001
11375,2005,7,23,0.8712271999999999,-0.3608833,4,0.9430130999999999
11376,2005,7,24,1.061818,-0.041382648,4,1.062625
11377,2005,7,25,1.2280010000000001,0.17394210000000002,5,1.240258
11378,2005,7,26,1.547193,0.32095949999999995,5,1.580134
11379,2005,7,27,1.313684,0.4053375,5,1.374796
11380,2005,7,28,1.177506,0.2661619,5,1.2072129999999999
11381,2005,7,29,1.257514,0.09214846800000001,5,1.260885
11382,2005,7,30,1.394696,0.079204716,5,1.396944
11383,2005,7,31,1.3663100000000001,0.019269086,5,1.3664459999999998
11384,2005,8,1,1.202513,0.2131134,5,1.221251
11385,2005,8,2,1.147122,0.9758207,5,1.506026
11386,2005,8,3,1.0653290000000002,1.451561,6,1.800543
11387,2005,8,4,0.8737082,1.594324,6,1.81803
11388,2005,8,5,0.9678779000000001,1.529606,6,1.8101049999999999
11389,2005,8,6,0.7201367,1.472854,6,1.6394810000000002
11390,2005,8,7,0.3948545,1.2912379999999999,6,1.3502610000000002
11391,2005,8,8,-0.0050082975,0.94481,7,0.9448233
11392,2005,8,9,-0.20846260000000003,0.9278459000000001,7,0.9509755999999999
11393,2005,8,10,-0.27304720000000005,0.7377355999999999,7,0.7866439000000001
11394,2005,8,11,-0.4672291,0.35768,8,0.5884199000000001
11395,2005,8,12,-0.8279931999999999,0.01287099,8,0.8280931999999999
11396,2005,8,13,-1.201881,-0.29303979999999996,1,1.2370889999999999
11397,2005,8,14,-1.164392,-0.28048520000000005,1,1.197698
11398,2005,8,15,-1.281085,-0.2498835,1,1.305228
11399,2005,8,16,-0.9797677,-0.3795699,1,1.0507229999999999
11400,2005,8,17,-0.744688,-0.6808666999999999,1,1.0090290000000002
11401,2005,8,18,-0.8213963,-0.5797791,1,1.005403
11402,2005,8,19,-0.7876287,-0.5246853,1,0.9463898000000001
11403,2005,8,20,-0.6441005999999999,-0.449267,1,0.7853066
11404,2005,8,21,-0.5260095,-0.4833072,1,0.7143331
11405,2005,8,22,-0.4571577,-0.4532476,1,0.6437596999999999
11406,2005,8,23,-0.39908499999999997,-0.3394738,1,0.5239382
11407,2005,8,24,-0.4073001,-0.5331941,2,0.6709614
11408,2005,8,25,-0.28174499999999997,-0.4338559,2,0.5173114999999999
11409,2005,8,26,-0.2128357,-0.45904350000000005,2,0.5059842000000001
11410,2005,8,27,-0.339386,-0.1494595,1,0.37083829999999995
11411,2005,8,28,-0.6155212,-0.038365316000000003,1,0.6167157
11412,2005,8,29,-0.6491115,0.2263026,8,0.687429
11413,2005,8,30,-0.39683559999999996,0.23871750000000003,8,0.4631032
11414,2005,8,31,0.226861,-0.3324553,3,0.40248290000000003
11415,2005,9,1,0.465587,-0.7128531,3,0.8514287
11416,2005,9,2,0.6859648,-0.7829917,3,1.040972
11417,2005,9,3,1.1971889999999998,-1.05,4,1.592408
11418,2005,9,4,1.546967,-1.143889,4,1.923952
11419,2005,9,5,1.920507,-1.150339,4,2.238667
11420,2005,9,6,1.999972,-0.8893810999999999,4,2.188809
11421,2005,9,7,2.441169,-0.4889297,4,2.48965
11422,2005,9,8,2.47114,-0.1860643,4,2.478135
11423,2005,9,9,2.578859,0.30812649999999997,5,2.5972009999999996
11424,2005,9,10,2.404574,0.83693,5,2.546062
11425,2005,9,11,2.320081,0.6149892,5,2.4002060000000003
11426,2005,9,12,2.058173,0.307115,5,2.0809599999999997
11427,2005,9,13,1.8890490000000002,0.1474316,5,1.8947939999999999
11428,2005,9,14,1.8963130000000001,0.070112035,5,1.897609
11429,2005,9,15,1.7017509999999998,0.29186599999999996,5,1.7265990000000002
11430,2005,9,16,1.311028,0.7004268,5,1.486402
11431,2005,9,17,0.7811766,0.8097214,6,1.125116
11432,2005,9,18,0.29228990000000005,0.8814405999999999,6,0.9286393000000001
11433,2005,9,19,-0.09758541,1.042043,7,1.046602
11434,2005,9,20,-0.6765493,1.044512,7,1.244477
11435,2005,9,21,-1.029204,0.9024304,8,1.368811
11436,2005,9,22,-1.349194,0.7232974,8,1.530844
11437,2005,9,23,-1.2650489999999999,0.45873859999999994,8,1.345656
11438,2005,9,24,-1.120059,0.4538543,8,1.208518
11439,2005,9,25,-0.8659857,0.27850240000000004,8,0.9096674000000001
11440,2005,9,26,-0.7287286999999999,0.252782,8,0.7713263000000001
11441,2005,9,27,-0.6410345000000001,0.24230259999999998,8,0.6852998
11442,2005,9,28,-0.4357656,0.1837394,8,0.4729184
11443,2005,9,29,-0.370093,0.14248010000000003,8,0.3965720999999999
11444,2005,9,30,-0.5163635,0.28865219999999997,8,0.5915669
11445,2005,10,1,-0.6115369,0.3318129,8,0.6957566
11446,2005,10,2,-0.4464095,0.12981420000000002,8,0.4649013
11447,2005,10,3,-0.43645609999999996,-0.291923,1,0.5250836999999999
11448,2005,10,4,-0.7753715999999999,-0.56217,1,0.9577245000000001
11449,2005,10,5,-1.012045,-0.4389988,1,1.103157
11450,2005,10,6,-1.013176,-0.346355,1,1.070741
